"@timestamp","kubernetes.labels.app_kubernetes_io/instance","kubernetes.container.memory.usage.bytes","kubernetes.container.cpu.usage.nanocores"
"December 9th 2019, 23:42:59.106","node-10","141,078,528","54,274,970"
"December 9th 2019, 23:42:59.106","node-91","71,217,152","1,585,121"
"December 9th 2019, 23:42:59.106","node-75","73,134,080","1,906,727"
"December 9th 2019, 23:42:59.106","node-46","73,506,816","3,443,329"
"December 9th 2019, 23:42:59.106","node-3","149,454,848","4,023,961"
"December 9th 2019, 23:42:59.106","node-40","70,631,424","1,380,250"
"December 9th 2019, 23:42:46.787","node-95","184,434,688","57,775,660"
"December 9th 2019, 23:42:46.787","node-14","181,374,976","55,392,242"
"December 9th 2019, 23:42:46.787","node-30","157,343,744","56,743,191"
"December 9th 2019, 23:42:46.787","node-66","167,710,720","52,238,745"
"December 9th 2019, 23:42:46.787","node-43","179,154,944","55,149,862"
"December 9th 2019, 23:42:46.787","node-87","167,387,136","57,769,072"
"December 9th 2019, 23:42:46.787","node-27","180,350,976","49,320,603"
"December 9th 2019, 23:42:46.787","node-21","158,695,424","56,296,904"
"December 9th 2019, 23:42:46.787","node-49","165,847,040","62,897,022"
"December 9th 2019, 23:42:46.787","node-5","148,791,296","58,566,913"
"December 9th 2019, 23:42:46.787","node-56","165,781,504","52,011,036"
"December 9th 2019, 23:42:46.787","node-82","175,263,744","54,029,535"
"December 9th 2019, 23:42:46.787","node-77","175,435,776","57,318,710"
"December 9th 2019, 23:42:46.787","node-62","175,861,760","54,643,552"
"December 9th 2019, 23:42:46.787","node-34","170,741,760","49,688,330"
"December 9th 2019, 23:42:46.787","node-100","183,398,400","60,276,247"
"December 9th 2019, 23:42:46.787","node-74","171,470,848","58,168,920"
"December 9th 2019, 23:42:46.787","node-36","163,291,136","51,515,788"
"December 9th 2019, 23:42:46.787","node-68","171,089,920","54,940,020"
"December 9th 2019, 23:42:46.787","node-2","205,402,112","77,175,734"
"December 9th 2019, 23:42:46.787","node-59","190,177,280","50,362,575"
"December 9th 2019, 23:42:28.199","node-54","68,706,304","9,822,685"
"December 9th 2019, 23:42:28.199","node-39","78,942,208","2,993,643"
"December 9th 2019, 23:42:28.199","node-79","70,402,048","9,471,676"
"December 9th 2019, 23:42:28.199","node-9","146,059,264","55,276,453"
"December 9th 2019, 23:42:28.199","node-7","145,526,784","133,832,652"
"December 9th 2019, 23:42:28.199","node-97","72,499,200","2,821,728"
"December 9th 2019, 23:42:28.199","node-12","68,218,880","21,375,718"
"December 9th 2019, 23:42:28.199","node-26","71,290,880","3,373,030"
"December 9th 2019, 23:42:28.199","node-99","68,534,272","1,725,633"
"December 9th 2019, 23:42:28.199","node-29","72,527,872","2,350,248"
"December 9th 2019, 23:42:28.199","node-48","73,351,168","1,976,441"
"December 9th 2019, 23:42:28.199","node-19","68,902,912","2,895,356"
"December 9th 2019, 23:42:28.199","node-20","69,775,360","16,516,816"
"December 9th 2019, 23:42:28.199","node-85","68,321,280","1,871,046"
"December 9th 2019, 23:42:28.199","node-57","70,066,176","2,487,555"
"December 9th 2019, 23:42:28.199","node-80","68,403,200","1,448,196"
"December 9th 2019, 23:42:28.199","node-92","71,757,824","10,718,123"
"December 9th 2019, 23:42:28.199","node-52","71,712,768","2,490,970"
"December 9th 2019, 23:42:11.740","node-13","166,604,800","62,517,618"
"December 9th 2019, 23:42:11.740","node-98","161,206,272","62,961,748"
"December 9th 2019, 23:42:11.740","node-72","173,453,312","61,837,781"
"December 9th 2019, 23:42:11.740","node-89","176,140,288","53,821,477"
"December 9th 2019, 23:42:11.740","node-78","173,031,424","63,444,701"
"December 9th 2019, 23:42:11.740","node-58","166,412,288","66,668,227"
"December 9th 2019, 23:42:11.740","node-51","157,618,176","53,321,301"
"December 9th 2019, 23:42:11.740","node-15","166,436,864","74,228,349"
"December 9th 2019, 23:42:11.740","node-31","158,773,248","61,878,511"
"December 9th 2019, 23:42:11.740","node-53","174,166,016","56,462,528"
"December 9th 2019, 23:42:11.740","node-81","159,576,064","53,317,090"
"December 9th 2019, 23:42:11.740","node-90","163,921,920","57,212,897"
"December 9th 2019, 23:42:11.740","node-33","157,130,752","60,972,985"
"December 9th 2019, 23:42:11.740","node-16","155,746,304","55,123,986"
"December 9th 2019, 23:42:11.740","node-76","162,693,120","65,441,194"
"December 9th 2019, 23:42:08.889","node-93","73,703,424","2,307,451"
"December 9th 2019, 23:42:08.889","node-63","71,229,440","10,914,097"
"December 9th 2019, 23:42:08.889","node-41","70,094,848","2,583,693"
"December 9th 2019, 23:42:08.889","node-61","68,988,928","12,805,655"
"December 9th 2019, 23:42:08.889","node-18","164,798,464","68,391,937"
"December 9th 2019, 23:42:08.889","node-94","68,841,472","1,396,942"
"December 9th 2019, 23:42:08.889","node-42","217,747,456","73,996,583"
"December 9th 2019, 23:42:08.889","node-28","70,549,504","8,742,081"
"December 9th 2019, 23:42:08.889","node-73","72,654,848","2,044,558"
"December 9th 2019, 23:42:08.889","node-83","101,609,472","2,219,317"
"December 9th 2019, 23:42:08.889","node-86","71,987,200","2,533,532"
"December 9th 2019, 23:42:08.889","node-22","70,823,936","2,830,760"
"December 9th 2019, 23:42:08.889","node-1","163,741,696","5,233,855"
"December 9th 2019, 23:42:08.889","node-45","68,362,240","2,633,179"
"December 9th 2019, 23:42:08.889","node-4","142,757,888","58,216,158"
"December 9th 2019, 23:42:08.889","node-60","72,232,960","10,966,175"
"December 9th 2019, 23:42:08.889","node-47","69,550,080","20,485,589"
"December 9th 2019, 23:42:08.889","node-38","68,075,520","9,063,336"
"December 9th 2019, 23:42:08.889","node-8","68,915,200","2,441,830"
"December 9th 2019, 23:42:08.889","node-65","70,193,152","3,154,379"
"December 9th 2019, 23:42:08.889","node-35","68,292,608","1,850,149"
"December 9th 2019, 23:42:08.889","node-71","73,318,400","10,809,412"
"December 9th 2019, 23:40:59.106","node-10","149,229,568","42,216,275"
"December 9th 2019, 23:40:59.106","node-6","73,334,784","22,456,277"
"December 9th 2019, 23:40:59.106","node-50","70,373,376","21,168,539"
"December 9th 2019, 23:40:59.106","node-24","71,225,344","4,212,032"
"December 9th 2019, 23:40:59.106","node-69","68,734,976","2,853,778"
"December 9th 2019, 23:40:59.106","node-75","72,298,496","6,222,565"
"December 9th 2019, 23:40:59.106","node-25","71,815,168","19,302,546"
"December 9th 2019, 23:40:59.106","node-84","72,077,312","2,709,788"
"December 9th 2019, 23:40:59.106","node-55","71,180,288","4,837,417"
"December 9th 2019, 23:40:59.106","node-3","179,855,360","13,425,974"
"December 9th 2019, 23:40:59.106","node-11","70,410,240","8,869,543"
"December 9th 2019, 23:40:59.106","node-88","68,911,104","1,055,512"
"December 9th 2019, 23:40:59.106","node-96","76,939,264","9,739,684"
"December 9th 2019, 23:40:59.106","node-67","70,381,568","4,074,451"
"December 9th 2019, 23:40:59.106","node-40","73,478,144","6,961,323"
"December 9th 2019, 23:40:59.106","node-37","68,788,224","21,809,377"
"December 9th 2019, 23:40:59.106","node-91","71,086,080","14,839,432"
"December 9th 2019, 23:40:59.106","node-23","174,166,016","87,652,579"
"December 9th 2019, 23:40:59.106","node-32","70,135,808","2,202,171"
"December 9th 2019, 23:40:59.106","node-44","71,606,272","5,110,579"
"December 9th 2019, 23:40:59.106","node-70","72,646,656","16,418,633"
"December 9th 2019, 23:40:59.106","node-46","71,090,176","1,776,020"
"December 9th 2019, 23:40:59.106","node-17","72,896,512","15,102,508"
"December 9th 2019, 23:40:59.106","node-64","70,782,976","6,510,476"
"December 9th 2019, 23:40:46.787","node-14","151,474,176","59,429,050"
"December 9th 2019, 23:40:46.787","node-27","159,838,208","61,944,263"
"December 9th 2019, 23:40:46.787","node-21","155,389,952","59,486,187"
"December 9th 2019, 23:40:46.787","node-2","170,209,280","55,278,234"
"December 9th 2019, 23:40:46.787","node-100","153,583,616","66,689,899"
"December 9th 2019, 23:40:46.787","node-36","142,233,600","60,474,268"
"December 9th 2019, 23:40:46.787","node-30","154,431,488","63,363,487"
"December 9th 2019, 23:40:46.787","node-87","166,871,040","58,772,492"
"December 9th 2019, 23:40:46.787","node-59","163,971,072","52,747,924"
"December 9th 2019, 23:40:46.787","node-56","152,813,568","63,341,993"
"December 9th 2019, 23:40:46.787","node-74","158,765,056","58,991,666"
"December 9th 2019, 23:40:46.787","node-5","135,512,064","56,923,223"
"December 9th 2019, 23:40:46.787","node-77","141,459,456","56,819,278"
"December 9th 2019, 23:40:46.787","node-82","158,814,208","60,984,567"
"December 9th 2019, 23:40:46.787","node-62","158,142,464","58,463,626"
"December 9th 2019, 23:40:46.787","node-43","150,970,368","58,841,860"
"December 9th 2019, 23:40:46.787","node-68","146,284,544","59,410,620"
"December 9th 2019, 23:40:46.787","node-66","154,361,856","59,201,023"
"December 9th 2019, 23:40:46.787","node-34","148,393,984","56,749,316"
"December 9th 2019, 23:40:46.787","node-95","146,960,384","58,005,106"
"December 9th 2019, 23:40:46.787","node-49","122,732,544","65,919,408"
"December 9th 2019, 23:40:28.199","node-12","3,620,864",0
"December 9th 2019, 23:40:28.199","node-26","72,482,816","12,480,079"
"December 9th 2019, 23:40:28.199","node-20","71,180,288","9,387,417"
"December 9th 2019, 23:40:28.199","node-85","99,504,128","10,141,599"
"December 9th 2019, 23:40:28.199","node-48","73,822,208","16,517,516"
"December 9th 2019, 23:40:28.199","node-57","70,991,872","10,566,077"
"December 9th 2019, 23:40:28.199","node-52","72,495,104","11,472,907"
"December 9th 2019, 23:40:28.199","node-92","75,644,928","19,408,280"
"December 9th 2019, 23:40:28.199","node-80","69,701,632","3,432,756"
"December 9th 2019, 23:40:28.199","node-19","99,815,424","6,329,536"
"December 9th 2019, 23:40:28.199","node-54","68,775,936","8,917,365"
"December 9th 2019, 23:40:28.199","node-97","72,183,808","7,063,214"
"December 9th 2019, 23:40:28.199","node-39","108,646,400","4,990,825"
"December 9th 2019, 23:40:28.199","node-79","72,048,640","7,180,473"
"December 9th 2019, 23:40:28.199","node-29","99,659,776","4,591,765"
"December 9th 2019, 23:40:28.199","node-9","154,439,680","88,806,866"
"December 9th 2019, 23:40:28.199","node-7","141,967,360","95,006,647"
"December 9th 2019, 23:40:28.199","node-99","69,648,384","9,228,293"
"December 9th 2019, 23:40:11.736","node-58","147,128,320","57,324,532"
"December 9th 2019, 23:40:11.736","node-16","141,029,376","70,369,826"
"December 9th 2019, 23:40:11.736","node-53","154,828,800","51,837,115"
"December 9th 2019, 23:40:11.736","node-81","148,090,880","67,311,022"
"December 9th 2019, 23:40:11.736","node-31","149,577,728","59,838,465"
"December 9th 2019, 23:40:11.736","node-72","154,533,888","56,906,084"
"December 9th 2019, 23:40:11.736","node-51","146,362,368","63,359,754"
"December 9th 2019, 23:40:11.736","node-13","138,706,944","65,031,328"
"December 9th 2019, 23:40:11.736","node-89","157,077,504","60,815,708"
"December 9th 2019, 23:40:11.736","node-76","150,126,592","68,059,623"
"December 9th 2019, 23:40:11.736","node-98","139,837,440","62,616,108"
"December 9th 2019, 23:40:11.736","node-78","158,109,696","57,126,911"
"December 9th 2019, 23:40:11.736","node-90","141,996,032","67,513,714"
"December 9th 2019, 23:40:11.736","node-33","134,238,208","57,053,953"
"December 9th 2019, 23:40:11.736","node-15","156,012,544","66,825,095"
"December 9th 2019, 23:40:08.890","node-94","69,533,696","4,958,822"
"December 9th 2019, 23:40:08.890","node-93","31,993,856","88,274,763"
"December 9th 2019, 23:40:08.890","node-35","75,927,552","99,637,353"
"December 9th 2019, 23:40:08.890","node-28","40,038,400","105,282,651"
"December 9th 2019, 23:40:08.890","node-38","69,951,488","8,691,185"
"December 9th 2019, 23:40:08.890","node-65","78,512,128","93,692,881"
"December 9th 2019, 23:40:08.890","node-22","2,207,744",0
"December 9th 2019, 23:40:08.890","node-4","143,212,544","67,425,575"
"December 9th 2019, 23:40:08.890","node-41","102,162,432","7,038,407"
"December 9th 2019, 23:40:08.890","node-71","74,649,600","2,690,106"
"December 9th 2019, 23:40:08.890","node-63","101,924,864","85,970,660"
"December 9th 2019, 23:40:08.890","node-73","101,457,920","47,342,818"
"December 9th 2019, 23:40:08.890","node-42","215,441,408","78,990,734"
"December 9th 2019, 23:40:08.890","node-1","108,503,040","78,291,650"
"December 9th 2019, 23:40:08.890","node-18","185,143,296","87,739,026"
"December 9th 2019, 23:40:08.890","node-8","77,209,600","84,857,004"
"December 9th 2019, 23:40:08.890","node-60","72,314,880","8,190,937"
"December 9th 2019, 23:40:08.890","node-86","76,189,696","14,219,866"
"December 9th 2019, 23:40:08.890","node-61","71,294,976","6,849,600"
"December 9th 2019, 23:40:08.890","node-45","94,965,760","74,512,234"
"December 9th 2019, 23:40:08.890","node-83","212,164,608","73,518,081"
"December 9th 2019, 23:40:08.890","node-47","60,780,544","100,939,673"
"December 9th 2019, 23:38:59.106","node-40","87,269,376","82,931,540"
"December 9th 2019, 23:38:59.106","node-10","151,199,744","48,438,523"
"December 9th 2019, 23:38:59.106","node-3","101,150,720","61,246,189"
"December 9th 2019, 23:38:59.106","node-17","32,788,480","73,363,452"
"December 9th 2019, 23:38:59.106","node-88","87,531,520","72,887,138"
"December 9th 2019, 23:38:59.106","node-69","79,314,944","88,082,465"
"December 9th 2019, 23:38:59.106","node-91","87,781,376","69,425,316"
"December 9th 2019, 23:38:59.106","node-50","73,342,976","75,423,950"
"December 9th 2019, 23:38:59.106","node-32","68,788,224","8,119,633"
"December 9th 2019, 23:38:59.106","node-44","101,244,928","9,690,262"
"December 9th 2019, 23:38:59.106","node-96","45,985,792","80,635,957"
"December 9th 2019, 23:38:59.106","node-55","39,837,696","75,759,108"
"December 9th 2019, 23:38:59.106","node-11","174,321,664","42,153,542"
"December 9th 2019, 23:38:59.106","node-84","57,905,152","66,241,552"
"December 9th 2019, 23:38:59.106","node-6","209,408,000","56,308,211"
"December 9th 2019, 23:38:59.106","node-70","74,162,176","69,402,475"
"December 9th 2019, 23:38:59.106","node-37","75,935,744","79,995,037"
"December 9th 2019, 23:38:59.106","node-23","168,480,768","53,140,716"
"December 9th 2019, 23:38:59.106","node-24","183,484,416","50,741,528"
"December 9th 2019, 23:38:59.106","node-64","41,148,416","71,723,154"
"December 9th 2019, 23:38:59.106","node-75","98,009,088","53,186,061"
"December 9th 2019, 23:38:59.106","node-67","39,653,376","83,159,865"
"December 9th 2019, 23:38:59.106","node-46","71,221,248","17,929,131"
"December 9th 2019, 23:38:59.106","node-25","87,416,832","71,721,421"
"December 9th 2019, 23:38:46.787","node-56","155,529,216","79,693,504"
"December 9th 2019, 23:38:46.787","node-49","151,109,632","73,324,616"
"December 9th 2019, 23:38:46.787","node-43","175,558,656","72,612,537"
"December 9th 2019, 23:38:46.787","node-59","145,739,776","81,283,953"
"December 9th 2019, 23:38:46.787","node-95","161,177,600","57,987,129"
"December 9th 2019, 23:38:46.787","node-36","150,831,104","53,366,053"
"December 9th 2019, 23:38:46.787","node-34","152,248,320","44,796,681"
"December 9th 2019, 23:38:46.787","node-74","155,521,024","55,787,047"
"December 9th 2019, 23:38:46.787","node-14","155,213,824","60,010,882"
"December 9th 2019, 23:38:46.787","node-68","153,255,936","69,193,288"
"December 9th 2019, 23:38:46.787","node-62","153,616,384","67,140,690"
"December 9th 2019, 23:38:46.787","node-66","137,273,344","74,599,456"
"December 9th 2019, 23:38:46.787","node-30","140,918,784","68,972,325"
"December 9th 2019, 23:38:46.787","node-21","141,209,600","65,649,490"
"December 9th 2019, 23:38:46.787","node-2","154,505,216","49,244,757"
"December 9th 2019, 23:38:46.787","node-27","152,080,384","83,875,384"
"December 9th 2019, 23:38:46.787","node-82","156,925,952","68,615,366"
"December 9th 2019, 23:38:46.787","node-100","176,373,760","67,872,404"
"December 9th 2019, 23:38:46.787","node-5","125,968,384","43,827,226"
"December 9th 2019, 23:38:46.787","node-77","153,796,608","64,712,169"
"December 9th 2019, 23:38:46.787","node-87","179,216,384","68,423,850"
"December 9th 2019, 23:38:28.199","node-97","94,814,208","63,224,727"
"December 9th 2019, 23:38:28.199","node-57","70,606,848","71,377,159"
"December 9th 2019, 23:38:28.199","node-99","2,441,216",0
"December 9th 2019, 23:38:28.199","node-79","28,954,624","63,873,494"
"December 9th 2019, 23:38:28.199","node-12","172,457,984","43,981,249"
"December 9th 2019, 23:38:28.199","node-39","165,265,408","57,389,900"
"December 9th 2019, 23:38:28.199","node-92","34,570,240","61,073,629"
"December 9th 2019, 23:38:28.199","node-19","165,855,232","49,957,239"
"December 9th 2019, 23:38:28.199","node-80","76,832,768","65,316,101"
"December 9th 2019, 23:38:28.199","node-85","201,302,016","39,413,247"
"December 9th 2019, 23:38:28.199","node-29","156,622,848","51,465,202"
"December 9th 2019, 23:38:28.199","node-7","123,056,128","75,302,299"
"December 9th 2019, 23:38:28.199","node-54","39,378,944","59,856,338"
"December 9th 2019, 23:38:28.199","node-26","2,449,408",0
"December 9th 2019, 23:38:28.199","node-9","153,518,080","48,191,076"
"December 9th 2019, 23:38:28.199","node-48","77,983,744","54,028,461"
"December 9th 2019, 23:38:28.199","node-20","32,546,816","62,167,381"
"December 9th 2019, 23:38:28.199","node-52","32,890,880","62,840,383"
"December 9th 2019, 23:38:11.736","node-33","143,880,192","69,674,455"
"December 9th 2019, 23:38:11.736","node-81","129,687,552","93,435,257"
"December 9th 2019, 23:38:11.736","node-98","151,240,704","62,733,142"
"December 9th 2019, 23:38:11.736","node-76","153,669,632","77,669,952"
"December 9th 2019, 23:38:11.736","node-89","156,008,448","79,657,538"
"December 9th 2019, 23:38:11.736","node-31","146,898,944","58,948,399"
"December 9th 2019, 23:38:11.736","node-16","139,907,072","60,804,306"
"December 9th 2019, 23:38:11.736","node-13","155,086,848","64,351,897"
"December 9th 2019, 23:38:11.736","node-15","156,479,488","70,400,355"
"December 9th 2019, 23:38:11.736","node-53","154,927,104","76,752,959"
"December 9th 2019, 23:38:11.736","node-72","133,709,824","97,572,390"
"December 9th 2019, 23:38:11.736","node-90","156,979,200","76,423,506"
"December 9th 2019, 23:38:11.736","node-58","146,853,888","80,611,277"
"December 9th 2019, 23:38:11.736","node-51","150,589,440","72,086,383"
"December 9th 2019, 23:38:11.736","node-78","158,879,744","77,858,050"
"December 9th 2019, 23:38:08.888","node-4","134,414,336","84,688,522"
"December 9th 2019, 23:38:08.888","node-86","78,467,072","60,373,765"
"December 9th 2019, 23:38:08.888","node-45","194,306,048","68,113,436"
"December 9th 2019, 23:38:08.888","node-22","186,851,328","64,191,604"
"December 9th 2019, 23:38:08.888","node-94","1,970,176",0
"December 9th 2019, 23:38:08.888","node-47","196,329,472","65,127,340"
"December 9th 2019, 23:38:08.888","node-41","197,660,672","57,948,983"
"December 9th 2019, 23:38:08.888","node-38","32,546,816","70,428,969"
"December 9th 2019, 23:38:08.888","node-28","160,198,656","65,337,247"
"December 9th 2019, 23:38:08.888","node-93","219,324,416","54,109,107"
"December 9th 2019, 23:38:08.888","node-61","52,678,656","60,885,037"
"December 9th 2019, 23:38:08.888","node-83","178,499,584","76,398,456"
"December 9th 2019, 23:38:08.888","node-1","213,422,080","73,179,916"
"December 9th 2019, 23:38:08.888","node-42","167,538,688","69,521,823"
"December 9th 2019, 23:38:08.888","node-18","169,639,936","63,795,787"
"December 9th 2019, 23:38:08.888","node-60","31,158,272","59,526,794"
"December 9th 2019, 23:38:08.888","node-35","144,576,512","83,642,312"
"December 9th 2019, 23:38:08.888","node-73","231,813,120","51,058,114"
"December 9th 2019, 23:38:08.888","node-71","54,202,368","74,994,873"
"December 9th 2019, 23:38:08.888","node-65","201,617,408","53,231,438"
"December 9th 2019, 23:38:08.888","node-8","172,670,976","83,894,394"
"December 9th 2019, 23:38:08.888","node-63","168,869,888","74,401,052"
"December 9th 2019, 23:36:59.106","node-55","205,938,688","47,532,571"
"December 9th 2019, 23:36:59.106","node-11","160,911,360","60,115,963"
"December 9th 2019, 23:36:59.106","node-70","189,927,424","46,081,273"
"December 9th 2019, 23:36:59.106","node-96","187,908,096","52,413,375"
"December 9th 2019, 23:36:59.106","node-23","145,297,408","57,227,155"
"December 9th 2019, 23:36:59.106","node-24","154,398,720","59,809,787"
"December 9th 2019, 23:36:59.106","node-50","177,102,848","53,584,331"
"December 9th 2019, 23:36:59.106","node-88","166,952,960","56,415,156"
"December 9th 2019, 23:36:59.106","node-75","141,201,408","55,271,243"
"December 9th 2019, 23:36:59.106","node-91","194,002,944","52,623,016"
"December 9th 2019, 23:36:59.106","node-10","139,538,432","66,265,030"
"December 9th 2019, 23:36:59.106","node-32","185,651,200","48,393,429"
"December 9th 2019, 23:36:59.106","node-67","192,327,680","47,190,013"
"December 9th 2019, 23:36:59.106","node-25","205,168,640","47,891,574"
"December 9th 2019, 23:36:59.106","node-40","210,751,488","49,523,395"
"December 9th 2019, 23:36:59.106","node-37","196,988,928","50,973,319"
"December 9th 2019, 23:36:59.106","node-64","187,289,600","53,591,960"
"December 9th 2019, 23:36:59.106","node-6","162,123,776","54,414,841"
"December 9th 2019, 23:36:59.106","node-44","217,313,280","49,979,773"
"December 9th 2019, 23:36:59.106","node-3","210,087,936","51,484,400"
"December 9th 2019, 23:36:59.106","node-17","152,154,112","53,278,968"
"December 9th 2019, 23:36:59.106","node-46","2,457,600",0
"December 9th 2019, 23:36:59.106","node-84","197,283,840","48,304,466"
"December 9th 2019, 23:36:59.106","node-69","199,626,752","57,135,063"
"December 9th 2019, 23:36:46.787","node-82","153,919,488","67,499,458"
"December 9th 2019, 23:36:46.787","node-56","150,880,256","65,910,984"
"December 9th 2019, 23:36:46.787","node-49","146,522,112","65,060,938"
"December 9th 2019, 23:36:46.787","node-66","144,547,840","95,548,607"
"December 9th 2019, 23:36:46.787","node-62","148,709,376","49,937,562"
"December 9th 2019, 23:36:46.787","node-27","152,817,664","65,410,929"
"December 9th 2019, 23:36:46.787","node-43","157,720,576","93,993,922"
"December 9th 2019, 23:36:46.787","node-2","157,822,976","64,920,193"
"December 9th 2019, 23:36:46.787","node-30","154,689,536","70,210,413"
"December 9th 2019, 23:36:46.787","node-87","155,910,144","78,476,603"
"December 9th 2019, 23:36:46.787","node-74","155,054,080","72,056,993"
"December 9th 2019, 23:36:46.787","node-36","134,201,344","40,349,831"
"December 9th 2019, 23:36:46.787","node-100","164,782,080","70,693,298"
"December 9th 2019, 23:36:46.787","node-95","137,662,464","87,888,426"
"December 9th 2019, 23:36:46.787","node-21","141,180,928","70,661,662"
"December 9th 2019, 23:36:46.787","node-5","140,795,904","36,429,318"
"December 9th 2019, 23:36:46.787","node-34","130,359,296","64,954,855"
"December 9th 2019, 23:36:46.787","node-68","143,478,784","83,153,145"
"December 9th 2019, 23:36:46.787","node-59","159,772,672","75,685,098"
"December 9th 2019, 23:36:46.787","node-14","146,546,688","65,774,091"
"December 9th 2019, 23:36:46.787","node-77","151,961,600","48,271,161"
"December 9th 2019, 23:36:28.199","node-48","196,308,992","47,643,133"
"December 9th 2019, 23:36:28.199","node-79","172,179,456","62,798,712"
"December 9th 2019, 23:36:28.199","node-20","162,123,776","46,559,031"
"December 9th 2019, 23:36:28.199","node-57","167,387,136","47,911,865"
"December 9th 2019, 23:36:28.199","node-52","198,701,056","51,148,459"
"December 9th 2019, 23:36:28.199","node-85","181,862,400","51,609,573"
"December 9th 2019, 23:36:28.199","node-92","175,407,104","56,535,036"
"December 9th 2019, 23:36:28.199","node-39","153,554,944","43,394,633"
"December 9th 2019, 23:36:28.199","node-99","198,230,016","52,201,250"
"December 9th 2019, 23:36:28.199","node-19","165,609,472","60,478,564"
"December 9th 2019, 23:36:28.199","node-26","182,513,664","48,433,070"
"December 9th 2019, 23:36:28.199","node-97","192,430,080","45,366,513"
"December 9th 2019, 23:36:28.199","node-80","201,113,600","50,720,299"
"December 9th 2019, 23:36:28.199","node-7","144,019,456","53,814,681"
"December 9th 2019, 23:36:28.199","node-54","172,879,872","46,206,984"
"December 9th 2019, 23:36:28.199","node-29","157,712,384","57,048,237"
"December 9th 2019, 23:36:28.199","node-9","138,268,672","47,803,418"
"December 9th 2019, 23:36:28.199","node-12","153,063,424","50,841,001"
"December 9th 2019, 23:36:11.732","node-33","123,899,904","56,552,498"
"December 9th 2019, 23:36:11.732","node-58","135,270,400","82,630,149"
"December 9th 2019, 23:36:11.732","node-81","153,255,936","85,120,599"
"December 9th 2019, 23:36:11.732","node-89","146,194,432","86,261,522"
"December 9th 2019, 23:36:11.732","node-51","145,489,920","62,733,615"
"December 9th 2019, 23:36:11.732","node-76","151,339,008","69,955,072"
"December 9th 2019, 23:36:11.732","node-90","158,932,992","75,558,788"
"December 9th 2019, 23:36:11.732","node-13","153,358,336","67,400,316"
"December 9th 2019, 23:36:11.732","node-15","156,073,984","76,163,432"
"December 9th 2019, 23:36:11.732","node-31","148,664,320","67,502,527"
"December 9th 2019, 23:36:11.732","node-98","148,803,584","78,049,938"
"December 9th 2019, 23:36:11.732","node-78","156,139,520","90,666,424"
"December 9th 2019, 23:36:11.732","node-53","137,711,616","83,055,403"
"December 9th 2019, 23:36:11.732","node-72","149,393,408","70,549,741"
"December 9th 2019, 23:36:11.732","node-16","108,662,784","73,663,897"
"December 9th 2019, 23:36:08.888","node-61","183,603,200","61,810,264"
"December 9th 2019, 23:36:08.888","node-63","152,186,880","53,960,454"
"December 9th 2019, 23:36:08.888","node-60","177,868,800","55,041,995"
"December 9th 2019, 23:36:08.888","node-38","191,442,944","45,362,155"
"December 9th 2019, 23:36:08.888","node-65","180,023,296","62,746,005"
"December 9th 2019, 23:36:08.888","node-4","143,822,848","61,760,136"
"December 9th 2019, 23:36:08.888","node-93","171,827,200","51,429,011"
"December 9th 2019, 23:36:08.888","node-83","159,670,272","59,741,373"
"December 9th 2019, 23:36:08.888","node-86","168,312,832","52,928,790"
"December 9th 2019, 23:36:08.888","node-42","137,224,192","55,965,494"
"December 9th 2019, 23:36:08.888","node-18","156,344,320","58,742,318"
"December 9th 2019, 23:36:08.888","node-22","188,313,600","67,872,235"
"December 9th 2019, 23:36:08.888","node-8","161,357,824","58,420,249"
"December 9th 2019, 23:36:08.888","node-41","162,357,248","54,493,030"
"December 9th 2019, 23:36:08.888","node-73","185,737,216","54,822,853"
"December 9th 2019, 23:36:08.888","node-45","191,574,016","60,555,540"
"December 9th 2019, 23:36:08.888","node-1","181,776,384","46,204,353"
"December 9th 2019, 23:36:08.888","node-71","183,963,648","53,604,939"
"December 9th 2019, 23:36:08.888","node-47","156,151,808","52,699,049"
"December 9th 2019, 23:36:08.888","node-28","182,935,552","63,497,540"
"December 9th 2019, 23:36:08.888","node-35","164,401,152","57,686,316"
"December 9th 2019, 23:36:08.888","node-94","162,762,752","74,263,475"
"December 9th 2019, 23:34:59.106","node-3","180,510,720","43,726,369"
"December 9th 2019, 23:34:59.106","node-50","157,265,920","44,618,911"
"December 9th 2019, 23:34:59.106","node-69","178,450,432","47,479,032"
"December 9th 2019, 23:34:59.106","node-6","130,691,072","55,147,483"
"December 9th 2019, 23:34:59.106","node-55","168,488,960","50,937,762"
"December 9th 2019, 23:34:59.106","node-23","141,373,440","54,635,709"
"December 9th 2019, 23:34:59.106","node-17","118,751,232","56,983,856"
"December 9th 2019, 23:34:59.106","node-44","176,037,888","50,532,930"
"December 9th 2019, 23:34:59.106","node-37","159,535,104","50,731,970"
"December 9th 2019, 23:34:59.106","node-10","142,147,584","54,360,048"
"December 9th 2019, 23:34:59.106","node-25","168,120,320","49,827,461"
"December 9th 2019, 23:34:59.106","node-67","158,556,160","48,565,962"
"December 9th 2019, 23:34:59.106","node-64","157,876,224","57,059,725"
"December 9th 2019, 23:34:59.106","node-24","127,737,856","57,012,952"
"December 9th 2019, 23:34:59.106","node-91","174,305,280","58,131,864"
"December 9th 2019, 23:34:59.106","node-40","172,089,344","46,668,755"
