"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.size"
"December 9th 2019, 20:43:13.563","node-63",10
"December 9th 2019, 20:43:13.442","node-42",14
"December 9th 2019, 20:43:13.031","node-41",7
"December 9th 2019, 20:43:12.933","node-44",16
"December 9th 2019, 20:43:12.074","node-18",10
"December 9th 2019, 20:43:10.892","node-3",12
"December 9th 2019, 20:43:10.534","node-19",17
"December 9th 2019, 20:43:10.212","node-89",10
"December 9th 2019, 20:43:09.584","node-91",8
"December 9th 2019, 20:43:00.944","node-22",17
"December 9th 2019, 20:43:00.019","node-23",16
"December 9th 2019, 20:42:59.705","node-67",14
"December 9th 2019, 20:42:58.850","node-24",11
"December 9th 2019, 20:42:58.426","node-21",42
"December 9th 2019, 20:42:58.406","node-65",15
"December 9th 2019, 20:42:58.016","node-66",9
"December 9th 2019, 20:42:54.933","node-48",21
"December 9th 2019, 20:42:54.541","node-94",13
"December 9th 2019, 20:42:53.434","node-45",34
"December 9th 2019, 20:42:47.566","node-71",17
"December 9th 2019, 20:42:47.133","node-72",11
"December 9th 2019, 20:42:46.705","node-51",5
"December 9th 2019, 20:42:46.640","node-52",8
"December 9th 2019, 20:42:46.199","node-5",10
"December 9th 2019, 20:42:44.610","node-25",17
"December 9th 2019, 20:42:44.580","node-8",21
"December 9th 2019, 20:42:43.516","node-28",24
"December 9th 2019, 20:42:41.673","node-30",12
"December 9th 2019, 20:42:40.714","node-27",8
"December 9th 2019, 20:42:40.320","node-9",14
"December 9th 2019, 20:42:39.034","node-12",6
"December 9th 2019, 20:42:39.033","node-74",29
"December 9th 2019, 20:42:37.707","node-29",7
"December 9th 2019, 20:42:37.647","node-32",20
"December 9th 2019, 20:42:37.615","node-76",7
"December 9th 2019, 20:42:36.694","node-81",8
"December 9th 2019, 20:42:35.587","node-84",33
"December 9th 2019, 20:42:35.575","node-83",6
"December 9th 2019, 20:42:35.468","node-54",30
"December 9th 2019, 20:42:34.984","node-53",11
"December 9th 2019, 20:42:34.885","node-75",19
"December 9th 2019, 20:42:34.663","node-1",0
"December 9th 2019, 20:42:33.951","node-56",12
"December 9th 2019, 20:42:33.859","node-16",47
"December 9th 2019, 20:42:33.593","node-34",40
"December 9th 2019, 20:42:33.080","node-36",32
"December 9th 2019, 20:42:32.482","node-78",14
"December 9th 2019, 20:42:31.306","node-77",23
"December 9th 2019, 20:42:30.888","node-33",5
"December 9th 2019, 20:42:29.912","node-58",9
"December 9th 2019, 20:42:29.694","node-35",7
"December 9th 2019, 20:42:29.641","node-60",37
"December 9th 2019, 20:42:29.403","node-59",11
"December 9th 2019, 20:42:25.853","node-13",11
"December 9th 2019, 20:42:25.271","node-93",10
"December 9th 2019, 20:42:22.758","node-86",10
"December 9th 2019, 20:42:20.766","node-88",10
"December 9th 2019, 20:42:17.299","node-37",6
"December 9th 2019, 20:42:17.164","node-97",13
"December 9th 2019, 20:42:16.395","node-39",35
"December 9th 2019, 20:42:15.934","node-99",15
"December 9th 2019, 20:42:15.502","node-61",12
"December 9th 2019, 20:42:14.297","node-62",13
"December 9th 2019, 20:42:14.012","node-100",12
"December 9th 2019, 20:42:13.560","node-63",10
"December 9th 2019, 20:42:13.453","node-42",14
"December 9th 2019, 20:42:12.995","node-41",7
"December 9th 2019, 20:42:12.934","node-44",16
"December 9th 2019, 20:42:12.059","node-18",10
"December 9th 2019, 20:42:10.884","node-3",12
"December 9th 2019, 20:42:10.533","node-19",17
"December 9th 2019, 20:42:10.213","node-89",10
"December 9th 2019, 20:42:09.651","node-91",8
"December 9th 2019, 20:42:00.945","node-22",17
"December 9th 2019, 20:42:00.022","node-23",16
"December 9th 2019, 20:41:59.707","node-67",14
"December 9th 2019, 20:41:58.754","node-24",11
"December 9th 2019, 20:41:58.450","node-65",15
"December 9th 2019, 20:41:58.422","node-21",42
"December 9th 2019, 20:41:58.016","node-66",9
"December 9th 2019, 20:41:54.805","node-48",21
"December 9th 2019, 20:41:54.551","node-94",13
"December 9th 2019, 20:41:53.359","node-45",34
"December 9th 2019, 20:41:47.572","node-71",17
"December 9th 2019, 20:41:46.989","node-72",11
"December 9th 2019, 20:41:46.703","node-51",5
"December 9th 2019, 20:41:46.639","node-52",8
"December 9th 2019, 20:41:46.193","node-5",10
"December 9th 2019, 20:41:44.610","node-25",17
"December 9th 2019, 20:41:44.570","node-8",21
"December 9th 2019, 20:41:43.487","node-28",24
"December 9th 2019, 20:41:41.692","node-30",12
"December 9th 2019, 20:41:40.714","node-27",8
"December 9th 2019, 20:41:40.314","node-9",14
"December 9th 2019, 20:41:39.033","node-12",6
"December 9th 2019, 20:41:39.029","node-74",29
"December 9th 2019, 20:41:37.701","node-29",7
"December 9th 2019, 20:41:37.649","node-32",20
"December 9th 2019, 20:41:37.585","node-76",7
"December 9th 2019, 20:41:36.693","node-81",8
"December 9th 2019, 20:41:35.575","node-83",6
"December 9th 2019, 20:41:35.547","node-84",33
"December 9th 2019, 20:41:35.428","node-54",30
"December 9th 2019, 20:41:34.932","node-53",11
"December 9th 2019, 20:41:34.885","node-75",19
"December 9th 2019, 20:41:34.644","node-1",0
"December 9th 2019, 20:41:33.944","node-56",12
"December 9th 2019, 20:41:33.785","node-16",47
"December 9th 2019, 20:41:33.577","node-34",40
"December 9th 2019, 20:41:33.041","node-36",32
"December 9th 2019, 20:41:32.480","node-78",14
"December 9th 2019, 20:41:31.304","node-77",23
"December 9th 2019, 20:41:30.874","node-33",5
"December 9th 2019, 20:41:29.897","node-58",9
"December 9th 2019, 20:41:29.694","node-35",7
"December 9th 2019, 20:41:29.630","node-60",37
"December 9th 2019, 20:41:29.400","node-59",11
"December 9th 2019, 20:41:25.852","node-13",11
"December 9th 2019, 20:41:25.275","node-93",10
"December 9th 2019, 20:41:22.747","node-86",10
"December 9th 2019, 20:41:20.758","node-88",10
"December 9th 2019, 20:41:17.306","node-37",6
"December 9th 2019, 20:41:17.163","node-97",13
"December 9th 2019, 20:41:16.392","node-39",35
"December 9th 2019, 20:41:15.934","node-99",15
"December 9th 2019, 20:41:15.497","node-61",12
"December 9th 2019, 20:41:14.307","node-62",13
"December 9th 2019, 20:41:14.012","node-100",12
"December 9th 2019, 20:41:13.563","node-63",10
"December 9th 2019, 20:41:13.455","node-42",14
"December 9th 2019, 20:41:12.993","node-41",7
"December 9th 2019, 20:41:12.939","node-44",16
"December 9th 2019, 20:41:12.061","node-18",10
"December 9th 2019, 20:41:10.888","node-3",12
"December 9th 2019, 20:41:10.533","node-19",17
"December 9th 2019, 20:41:10.213","node-89",10
"December 9th 2019, 20:41:09.580","node-91",8
"December 9th 2019, 20:41:00.939","node-22",17
"December 9th 2019, 20:41:00.010","node-23",16
"December 9th 2019, 20:40:59.704","node-67",14
"December 9th 2019, 20:40:58.775","node-24",11
"December 9th 2019, 20:40:58.428","node-21",42
"December 9th 2019, 20:40:58.407","node-65",15
"December 9th 2019, 20:40:58.014","node-66",9
"December 9th 2019, 20:40:54.869","node-48",21
"December 9th 2019, 20:40:54.540","node-94",13
"December 9th 2019, 20:40:53.367","node-45",34
"December 9th 2019, 20:40:47.563","node-71",17
"December 9th 2019, 20:40:46.980","node-72",11
"December 9th 2019, 20:40:46.703","node-51",5
"December 9th 2019, 20:40:46.633","node-52",8
"December 9th 2019, 20:40:46.208","node-5",10
"December 9th 2019, 20:40:44.666","node-25",17
"December 9th 2019, 20:40:44.573","node-8",21
"December 9th 2019, 20:40:43.513","node-28",24
"December 9th 2019, 20:40:41.669","node-30",12
"December 9th 2019, 20:40:40.719","node-27",8
"December 9th 2019, 20:40:40.317","node-9",14
"December 9th 2019, 20:40:39.122","node-74",29
"December 9th 2019, 20:40:39.033","node-12",6
"December 9th 2019, 20:40:37.704","node-29",7
"December 9th 2019, 20:40:37.646","node-32",20
"December 9th 2019, 20:40:37.584","node-76",7
"December 9th 2019, 20:40:36.693","node-81",8
"December 9th 2019, 20:40:35.576","node-83",6
"December 9th 2019, 20:40:35.552","node-84",33
"December 9th 2019, 20:40:35.502","node-54",30
"December 9th 2019, 20:40:34.931","node-53",11
"December 9th 2019, 20:40:34.885","node-75",19
"December 9th 2019, 20:40:34.644","node-1",0
"December 9th 2019, 20:40:33.950","node-56",12
"December 9th 2019, 20:40:33.846","node-16",47
"December 9th 2019, 20:40:33.609","node-34",40
"December 9th 2019, 20:40:33.141","node-36",32
"December 9th 2019, 20:40:32.485","node-78",14
"December 9th 2019, 20:40:31.318","node-77",23
"December 9th 2019, 20:40:30.876","node-33",5
"December 9th 2019, 20:40:29.895","node-58",9
"December 9th 2019, 20:40:29.693","node-35",7
"December 9th 2019, 20:40:29.649","node-60",37
"December 9th 2019, 20:40:29.402","node-59",11
"December 9th 2019, 20:40:25.859","node-13",11
"December 9th 2019, 20:40:25.270","node-93",10
"December 9th 2019, 20:40:22.754","node-86",10
"December 9th 2019, 20:40:20.769","node-88",10
"December 9th 2019, 20:40:17.310","node-37",6
"December 9th 2019, 20:40:17.168","node-97",13
"December 9th 2019, 20:40:16.392","node-39",35
"December 9th 2019, 20:40:15.928","node-99",15
"December 9th 2019, 20:40:15.501","node-61",12
"December 9th 2019, 20:40:14.300","node-62",13
"December 9th 2019, 20:40:14.013","node-100",12
"December 9th 2019, 20:40:13.564","node-63",10
"December 9th 2019, 20:40:13.440","node-42",14
"December 9th 2019, 20:40:12.978","node-41",7
"December 9th 2019, 20:40:12.928","node-44",16
"December 9th 2019, 20:40:12.049","node-18",10
"December 9th 2019, 20:40:10.860","node-3",12
"December 9th 2019, 20:40:10.535","node-19",17
"December 9th 2019, 20:40:10.226","node-89",10
"December 9th 2019, 20:40:09.573","node-91",8
"December 9th 2019, 20:40:00.928","node-22",17
"December 9th 2019, 20:40:00.011","node-23",16
"December 9th 2019, 20:39:59.706","node-67",14
"December 9th 2019, 20:39:58.752","node-24",11
"December 9th 2019, 20:39:58.422","node-21",42
"December 9th 2019, 20:39:58.399","node-65",15
"December 9th 2019, 20:39:58.014","node-66",9
"December 9th 2019, 20:39:54.812","node-48",21
"December 9th 2019, 20:39:54.526","node-94",13
"December 9th 2019, 20:39:53.430","node-45",34
"December 9th 2019, 20:39:47.563","node-71",17
"December 9th 2019, 20:39:46.991","node-72",11
"December 9th 2019, 20:39:46.706","node-51",5
"December 9th 2019, 20:39:46.631","node-52",8
"December 9th 2019, 20:39:46.240","node-5",10
"December 9th 2019, 20:39:44.570","node-8",21
"December 9th 2019, 20:39:44.561","node-25",17
"December 9th 2019, 20:39:43.485","node-28",24
"December 9th 2019, 20:39:41.648","node-30",12
"December 9th 2019, 20:39:40.711","node-27",8
"December 9th 2019, 20:39:40.313","node-9",14
"December 9th 2019, 20:39:39.032","node-12",6
"December 9th 2019, 20:39:39.029","node-74",29
"December 9th 2019, 20:39:37.701","node-29",7
"December 9th 2019, 20:39:37.647","node-32",20
"December 9th 2019, 20:39:37.585","node-76",7
"December 9th 2019, 20:39:36.687","node-81",8
"December 9th 2019, 20:39:35.552","node-83",6
"December 9th 2019, 20:39:35.547","node-84",33
"December 9th 2019, 20:39:35.445","node-54",30
"December 9th 2019, 20:39:34.935","node-53",11
"December 9th 2019, 20:39:34.884","node-75",19
"December 9th 2019, 20:39:34.642","node-1",0
"December 9th 2019, 20:39:33.949","node-56",12
"December 9th 2019, 20:39:33.707","node-16",47
"December 9th 2019, 20:39:33.575","node-34",40
"December 9th 2019, 20:39:33.064","node-36",32
"December 9th 2019, 20:39:32.490","node-78",14
"December 9th 2019, 20:39:31.310","node-77",23
"December 9th 2019, 20:39:30.883","node-33",5
"December 9th 2019, 20:39:29.885","node-58",9
"December 9th 2019, 20:39:29.699","node-35",7
"December 9th 2019, 20:39:29.531","node-60",37
"December 9th 2019, 20:39:29.402","node-59",11
"December 9th 2019, 20:39:25.848","node-13",11
"December 9th 2019, 20:39:25.270","node-93",10
"December 9th 2019, 20:39:23.028","node-86",10
"December 9th 2019, 20:39:20.768","node-88",10
"December 9th 2019, 20:39:17.310","node-37",6
"December 9th 2019, 20:39:17.171","node-97",13
"December 9th 2019, 20:39:16.426","node-39",35
"December 9th 2019, 20:39:15.942","node-99",15
"December 9th 2019, 20:39:15.486","node-61",12
"December 9th 2019, 20:39:14.295","node-62",13
"December 9th 2019, 20:39:14.014","node-100",12
"December 9th 2019, 20:39:13.566","node-63",10
"December 9th 2019, 20:39:13.442","node-42",14
"December 9th 2019, 20:39:13.020","node-41",7
"December 9th 2019, 20:39:12.917","node-44",16
"December 9th 2019, 20:39:12.089","node-18",10
"December 9th 2019, 20:39:10.858","node-3",12
"December 9th 2019, 20:39:10.532","node-19",17
"December 9th 2019, 20:39:10.158","node-89",10
"December 9th 2019, 20:39:09.477","node-91",8
"December 9th 2019, 20:39:00.928","node-22",17
"December 9th 2019, 20:39:00.022","node-23",16
"December 9th 2019, 20:38:59.711","node-67",14
"December 9th 2019, 20:38:58.738","node-24",11
"December 9th 2019, 20:38:58.402","node-21",42
"December 9th 2019, 20:38:58.401","node-65",15
"December 9th 2019, 20:38:58.021","node-66",9
"December 9th 2019, 20:38:54.840","node-48",21
"December 9th 2019, 20:38:54.671","node-94",13
"December 9th 2019, 20:38:53.354","node-45",34
"December 9th 2019, 20:38:47.561","node-71",17
"December 9th 2019, 20:38:46.973","node-72",11
"December 9th 2019, 20:38:46.702","node-51",5
"December 9th 2019, 20:38:46.623","node-52",8
"December 9th 2019, 20:38:46.174","node-5",10
"December 9th 2019, 20:38:44.613","node-25",17
"December 9th 2019, 20:38:44.583","node-8",21
"December 9th 2019, 20:38:43.508","node-28",24
"December 9th 2019, 20:38:41.633","node-30",12
"December 9th 2019, 20:38:40.710","node-27",8
"December 9th 2019, 20:38:40.314","node-9",14
"December 9th 2019, 20:38:39.034","node-12",6
"December 9th 2019, 20:38:39.030","node-74",29
"December 9th 2019, 20:38:37.701","node-29",7
"December 9th 2019, 20:38:37.657","node-32",20
"December 9th 2019, 20:38:37.583","node-76",7
"December 9th 2019, 20:38:36.725","node-81",8
"December 9th 2019, 20:38:35.550","node-83",6
"December 9th 2019, 20:38:35.546","node-84",33
"December 9th 2019, 20:38:35.454","node-54",30
"December 9th 2019, 20:38:34.882","node-75",19
"December 9th 2019, 20:38:34.880","node-53",11
"December 9th 2019, 20:38:34.640","node-1",0
"December 9th 2019, 20:38:33.946","node-56",12
"December 9th 2019, 20:38:33.578","node-34",40
"December 9th 2019, 20:38:33.437","node-16",47
"December 9th 2019, 20:38:33.068","node-36",32
"December 9th 2019, 20:38:32.481","node-78",14
"December 9th 2019, 20:38:31.306","node-77",23
"December 9th 2019, 20:38:30.872","node-33",5
"December 9th 2019, 20:38:29.882","node-58",9
"December 9th 2019, 20:38:29.684","node-35",7
"December 9th 2019, 20:38:29.489","node-60",37
"December 9th 2019, 20:38:29.400","node-59",11
"December 9th 2019, 20:38:25.844","node-13",11
"December 9th 2019, 20:38:25.255","node-93",10
"December 9th 2019, 20:38:22.750","node-86",10
"December 9th 2019, 20:38:20.755","node-88",10
"December 9th 2019, 20:38:17.290","node-37",6
"December 9th 2019, 20:38:17.158","node-97",13
"December 9th 2019, 20:38:16.389","node-39",35
"December 9th 2019, 20:38:15.946","node-99",15
"December 9th 2019, 20:38:15.488","node-61",12
"December 9th 2019, 20:38:14.293","node-62",13
"December 9th 2019, 20:38:14.017","node-100",12
"December 9th 2019, 20:38:13.559","node-63",10
"December 9th 2019, 20:38:13.438","node-42",14
"December 9th 2019, 20:38:13.085","node-41",7
"December 9th 2019, 20:38:12.918","node-44",16
"December 9th 2019, 20:38:12.041","node-18",10
"December 9th 2019, 20:38:10.857","node-3",12
"December 9th 2019, 20:38:10.531","node-19",17
"December 9th 2019, 20:38:10.172","node-89",10
"December 9th 2019, 20:38:09.474","node-91",8
"December 9th 2019, 20:38:00.923","node-22",17
"December 9th 2019, 20:38:00.015","node-23",16
"December 9th 2019, 20:37:59.703","node-67",14
"December 9th 2019, 20:37:58.739","node-24",11
"December 9th 2019, 20:37:58.403","node-21",42
"December 9th 2019, 20:37:58.398","node-65",15
"December 9th 2019, 20:37:58.014","node-66",9
"December 9th 2019, 20:37:54.770","node-48",21
"December 9th 2019, 20:37:54.521","node-94",13
"December 9th 2019, 20:37:53.354","node-45",34
"December 9th 2019, 20:37:47.560","node-71",17
"December 9th 2019, 20:37:47.013","node-72",11
"December 9th 2019, 20:37:46.701","node-51",5
"December 9th 2019, 20:37:46.620","node-52",8
"December 9th 2019, 20:37:46.163","node-5",10
"December 9th 2019, 20:37:44.568","node-8",21
"December 9th 2019, 20:37:44.560","node-25",17
"December 9th 2019, 20:37:43.459","node-28",24
"December 9th 2019, 20:37:41.634","node-30",12
"December 9th 2019, 20:37:40.709","node-27",8
"December 9th 2019, 20:37:40.322","node-9",14
"December 9th 2019, 20:37:39.033","node-12",6
"December 9th 2019, 20:37:39.006","node-74",29
"December 9th 2019, 20:37:37.703","node-29",7
"December 9th 2019, 20:37:37.645","node-32",20
"December 9th 2019, 20:37:37.583","node-76",7
"December 9th 2019, 20:37:36.687","node-81",8
"December 9th 2019, 20:37:35.550","node-84",33
"December 9th 2019, 20:37:35.549","node-83",6
"December 9th 2019, 20:37:35.442","node-54",30
"December 9th 2019, 20:37:34.886","node-53",11
"December 9th 2019, 20:37:34.884","node-75",19
"December 9th 2019, 20:37:34.638","node-1",0
"December 9th 2019, 20:37:33.946","node-56",12
"December 9th 2019, 20:37:33.395","node-34",40
"December 9th 2019, 20:37:33.054","node-16",47
"December 9th 2019, 20:37:33.029","node-36",32
"December 9th 2019, 20:37:32.482","node-78",14
"December 9th 2019, 20:37:31.308","node-77",23
"December 9th 2019, 20:37:30.875","node-33",5
"December 9th 2019, 20:37:29.882","node-58",9
"December 9th 2019, 20:37:29.677","node-35",7
"December 9th 2019, 20:37:29.507","node-60",37
"December 9th 2019, 20:37:29.401","node-59",11
"December 9th 2019, 20:37:25.854","node-13",11
"December 9th 2019, 20:37:25.254","node-93",10
"December 9th 2019, 20:37:22.776","node-86",10
"December 9th 2019, 20:37:20.761","node-88",10
"December 9th 2019, 20:37:17.327","node-37",6
"December 9th 2019, 20:37:17.157","node-97",13
"December 9th 2019, 20:37:16.388","node-39",35
"December 9th 2019, 20:37:15.813","node-99",15
"December 9th 2019, 20:37:15.480","node-61",12
"December 9th 2019, 20:37:14.294","node-62",13
"December 9th 2019, 20:37:14.027","node-100",12
"December 9th 2019, 20:37:13.561","node-63",10
"December 9th 2019, 20:37:13.440","node-42",14
"December 9th 2019, 20:37:12.965","node-41",7
"December 9th 2019, 20:37:12.919","node-44",16
"December 9th 2019, 20:37:11.986","node-18",10
"December 9th 2019, 20:37:10.921","node-3",12
"December 9th 2019, 20:37:10.530","node-19",17
"December 9th 2019, 20:37:10.168","node-89",10
"December 9th 2019, 20:37:09.458","node-91",8
"December 9th 2019, 20:37:00.941","node-22",17
"December 9th 2019, 20:37:00.008","node-23",16
"December 9th 2019, 20:36:59.704","node-67",14
"December 9th 2019, 20:36:58.739","node-24",11
"December 9th 2019, 20:36:58.410","node-21",42
"December 9th 2019, 20:36:58.399","node-65",15
"December 9th 2019, 20:36:58.021","node-66",9
"December 9th 2019, 20:36:54.849","node-48",21
"December 9th 2019, 20:36:54.565","node-94",13
"December 9th 2019, 20:36:53.358","node-45",34
"December 9th 2019, 20:36:47.579","node-71",17
"December 9th 2019, 20:36:46.971","node-72",11
"December 9th 2019, 20:36:46.701","node-51",5
"December 9th 2019, 20:36:46.617","node-52",8
"December 9th 2019, 20:36:46.179","node-5",10
"December 9th 2019, 20:36:44.571","node-25",17
"December 9th 2019, 20:36:44.568","node-8",21
"December 9th 2019, 20:36:43.463","node-28",24
"December 9th 2019, 20:36:41.625","node-30",12
"December 9th 2019, 20:36:40.709","node-27",8
"December 9th 2019, 20:36:40.333","node-9",14
"December 9th 2019, 20:36:39.049","node-12",6
"December 9th 2019, 20:36:38.975","node-74",29
"December 9th 2019, 20:36:37.705","node-29",7
"December 9th 2019, 20:36:37.647","node-32",20
"December 9th 2019, 20:36:37.587","node-76",7
"December 9th 2019, 20:36:36.663","node-81",8
"December 9th 2019, 20:36:35.549","node-83",6
"December 9th 2019, 20:36:35.542","node-84",33
"December 9th 2019, 20:36:35.388","node-54",30
"December 9th 2019, 20:36:34.881","node-75",19
"December 9th 2019, 20:36:34.874","node-53",11
"December 9th 2019, 20:36:34.638","node-1",0
"December 9th 2019, 20:36:33.945","node-56",12
"December 9th 2019, 20:36:33.392","node-34",40
"December 9th 2019, 20:36:33.029","node-16",47
"December 9th 2019, 20:36:33.017","node-36",32
"December 9th 2019, 20:36:32.479","node-78",14
"December 9th 2019, 20:36:31.310","node-77",23
"December 9th 2019, 20:36:30.872","node-33",5
"December 9th 2019, 20:36:29.900","node-58",9
"December 9th 2019, 20:36:29.684","node-35",7
"December 9th 2019, 20:36:29.485","node-60",37
"December 9th 2019, 20:36:29.400","node-59",11
"December 9th 2019, 20:36:25.823","node-13",11
"December 9th 2019, 20:36:25.274","node-93",10
"December 9th 2019, 20:36:22.747","node-86",10
"December 9th 2019, 20:36:20.777","node-88",10
"December 9th 2019, 20:36:17.259","node-37",6
"December 9th 2019, 20:36:17.148","node-97",13
"December 9th 2019, 20:36:16.390","node-39",35
"December 9th 2019, 20:36:15.810","node-99",15
"December 9th 2019, 20:36:15.473","node-61",12
"December 9th 2019, 20:36:14.289","node-62",13
"December 9th 2019, 20:36:13.989","node-100",12
"December 9th 2019, 20:36:13.566","node-63",10
"December 9th 2019, 20:36:13.413","node-42",14
"December 9th 2019, 20:36:12.957","node-41",7
"December 9th 2019, 20:36:12.917","node-44",16
"December 9th 2019, 20:36:11.987","node-18",10
"December 9th 2019, 20:36:10.857","node-3",12
"December 9th 2019, 20:36:10.529","node-19",17
"December 9th 2019, 20:36:10.163","node-89",10
"December 9th 2019, 20:36:09.425","node-91",8
"December 9th 2019, 20:36:00.923","node-22",17
"December 9th 2019, 20:36:00.005","node-23",16
"December 9th 2019, 20:35:59.702","node-67",14
"December 9th 2019, 20:35:58.731","node-24",11
"December 9th 2019, 20:35:58.401","node-21",42
"December 9th 2019, 20:35:58.399","node-65",15
"December 9th 2019, 20:35:58.002","node-66",9
"December 9th 2019, 20:35:54.723","node-48",21
"December 9th 2019, 20:35:54.475","node-94",13
"December 9th 2019, 20:35:53.353","node-45",34
"December 9th 2019, 20:35:47.562","node-71",17
"December 9th 2019, 20:35:46.969","node-72",11
"December 9th 2019, 20:35:46.701","node-51",5
"December 9th 2019, 20:35:46.616","node-52",8
"December 9th 2019, 20:35:46.524","node-26",47
"December 9th 2019, 20:35:46.163","node-5",10
"December 9th 2019, 20:35:44.569","node-8",21
"December 9th 2019, 20:35:44.555","node-25",17
"December 9th 2019, 20:35:43.460","node-28",24
"December 9th 2019, 20:35:41.615","node-30",12
"December 9th 2019, 20:35:40.707","node-27",8
"December 9th 2019, 20:35:40.302","node-9",14
"December 9th 2019, 20:35:39.032","node-12",6
"December 9th 2019, 20:35:38.965","node-74",29
"December 9th 2019, 20:35:37.699","node-29",7
"December 9th 2019, 20:35:37.646","node-32",20
"December 9th 2019, 20:35:37.582","node-76",7
"December 9th 2019, 20:35:36.663","node-81",8
"December 9th 2019, 20:35:35.548","node-83",6
"December 9th 2019, 20:35:35.538","node-84",33
"December 9th 2019, 20:35:35.388","node-54",30
"December 9th 2019, 20:35:34.882","node-75",19
"December 9th 2019, 20:35:34.874","node-53",11
"December 9th 2019, 20:35:34.632","node-1",0
"December 9th 2019, 20:35:33.955","node-56",12
"December 9th 2019, 20:35:33.363","node-34",40
"December 9th 2019, 20:35:33.009","node-36",32
"December 9th 2019, 20:35:32.766","node-16",47
"December 9th 2019, 20:35:32.453","node-78",14
"December 9th 2019, 20:35:31.304","node-77",23
"December 9th 2019, 20:35:30.868","node-33",5
"December 9th 2019, 20:35:29.888","node-58",9
"December 9th 2019, 20:35:29.676","node-35",7
"December 9th 2019, 20:35:29.465","node-60",37
"December 9th 2019, 20:35:29.401","node-59",11
"December 9th 2019, 20:35:25.822","node-13",11
"December 9th 2019, 20:35:25.251","node-93",10
"December 9th 2019, 20:35:22.749","node-86",10
"December 9th 2019, 20:35:20.754","node-88",10
"December 9th 2019, 20:35:17.230","node-37",6
"December 9th 2019, 20:35:17.145","node-97",13
"December 9th 2019, 20:35:16.388","node-39",35
"December 9th 2019, 20:35:15.809","node-99",15
"December 9th 2019, 20:35:15.472","node-61",12
"December 9th 2019, 20:35:14.290","node-62",13
"December 9th 2019, 20:35:13.990","node-100",12
"December 9th 2019, 20:35:13.560","node-63",10
"December 9th 2019, 20:35:13.414","node-42",14
"December 9th 2019, 20:35:12.954","node-41",7
"December 9th 2019, 20:35:12.916","node-44",16
"December 9th 2019, 20:35:11.979","node-18",10
"December 9th 2019, 20:35:10.854","node-3",12
"December 9th 2019, 20:35:10.529","node-19",17
"December 9th 2019, 20:35:10.156","node-89",10
"December 9th 2019, 20:35:09.420","node-91",8
"December 9th 2019, 20:35:00.923","node-22",17
"December 9th 2019, 20:35:00.004","node-23",16
"December 9th 2019, 20:34:59.704","node-67",14
"December 9th 2019, 20:34:58.731","node-24",11
"December 9th 2019, 20:34:58.400","node-21",42
"December 9th 2019, 20:34:58.399","node-65",15
"December 9th 2019, 20:34:58.003","node-66",9
"December 9th 2019, 20:34:54.731","node-48",21
"December 9th 2019, 20:34:54.468","node-94",13
"December 9th 2019, 20:34:53.356","node-45",34
"December 9th 2019, 20:34:47.558","node-71",17
"December 9th 2019, 20:34:46.970","node-72",11
"December 9th 2019, 20:34:46.702","node-51",5
"December 9th 2019, 20:34:46.615","node-52",8
"December 9th 2019, 20:34:46.518","node-26",47
"December 9th 2019, 20:34:46.161","node-5",10
"December 9th 2019, 20:34:44.568","node-8",21
"December 9th 2019, 20:34:44.557","node-25",17
"December 9th 2019, 20:34:43.453","node-28",24
"December 9th 2019, 20:34:41.621","node-30",12
"December 9th 2019, 20:34:40.707","node-27",8
"December 9th 2019, 20:34:40.316","node-9",14
"December 9th 2019, 20:34:39.033","node-12",6
"December 9th 2019, 20:34:38.971","node-74",29
"December 9th 2019, 20:34:37.699","node-29",7
"December 9th 2019, 20:34:37.647","node-32",20
"December 9th 2019, 20:34:37.584","node-76",7
"December 9th 2019, 20:34:36.661","node-81",8
"December 9th 2019, 20:34:35.557","node-83",6
"December 9th 2019, 20:34:35.541","node-84",33
"December 9th 2019, 20:34:35.433","node-54",30
"December 9th 2019, 20:34:34.881","node-75",19
"December 9th 2019, 20:34:34.878","node-53",11
"December 9th 2019, 20:34:34.632","node-1",0
"December 9th 2019, 20:34:33.948","node-56",12
"December 9th 2019, 20:34:33.369","node-34",40
"December 9th 2019, 20:34:33.030","node-36",32
"December 9th 2019, 20:34:32.766","node-16",47
"December 9th 2019, 20:34:32.485","node-78",14
"December 9th 2019, 20:34:31.315","node-77",23
"December 9th 2019, 20:34:30.881","node-33",5
"December 9th 2019, 20:34:29.881","node-58",9
"December 9th 2019, 20:34:29.681","node-35",7
"December 9th 2019, 20:34:29.461","node-60",37
"December 9th 2019, 20:34:29.426","node-59",11
"December 9th 2019, 20:34:25.824","node-13",11
"December 9th 2019, 20:34:25.252","node-93",10
"December 9th 2019, 20:34:22.729","node-86",10
"December 9th 2019, 20:34:20.755","node-88",10
"December 9th 2019, 20:34:17.229","node-37",6
"December 9th 2019, 20:34:17.156","node-97",13
"December 9th 2019, 20:34:16.398","node-39",35
"December 9th 2019, 20:34:15.820","node-99",15
"December 9th 2019, 20:34:15.468","node-61",12
"December 9th 2019, 20:34:14.289","node-62",13
"December 9th 2019, 20:34:13.988","node-100",12
"December 9th 2019, 20:34:13.575","node-63",10
"December 9th 2019, 20:34:13.415","node-42",14
"December 9th 2019, 20:34:12.966","node-41",7
